EDGES=66626, ITERATIONS=5,DATE=2018-03-16 12:30Number of edges,Largest component size,LCS uncertainty,Average Clustering Coefficient,ACC uncertainty
53626,23154.2,12.416118554790842,0.00017566118651774314,3.9122289454688567e-05
52626,23130.0,14.573949360971381,0.00016527350045900222,4.37950432113001e-05
51626,23103.2,15.84171707797303,0.0001510130985254938,3.568672634494818e-05
50626,23074.6,17.951044539779332,0.0001475240152791871,3.544348378356449e-05
49626,23045.8,17.59999999972907,0.00014808774554030154,3.8563803196937125e-05
48626,23014.0,20.258331618772512,0.00014506494246620765,3.632724003405632e-05
47626,22975.2,21.664717860029945,0.00014652422670887363,3.654937224560089e-05
46626,22931.8,23.76047137710001,0.00013485488694926204,3.750552726346678e-05
45626,22881.4,32.140939624750445,0.0001283016768569855,2.6322297927296108e-05
44626,22828.4,33.915188337232216,0.0001265703958471953,1.4145424027631823e-05
43626,22780.0,34.51376536960404,0.00012018618147871012,1.7984317841937915e-05
42626,22718.0,35.788266233668274,0.00012034345852092478,2.3439230488405594e-05
41626,22654.6,31.347089180734216,0.0001269651303845183,3.974951793707141e-05
40626,22585.6,30.05727865355113,0.00012396638144629253,4.502721112226928e-05
39626,22504.6,23.913176286160382,0.00011550611012057412,4.953783307518944e-05
38626,22416.0,23.45207879911715,0.00011463090963860324,4.60343359162416e-05
37626,22321.2,13.658696861076445,0.00010007815743838995,3.8037166412595504e-05
36626,22209.8,11.443775602402686,0.00010202530889827862,4.7837169336462126e-05
35626,22086.2,20.390193719797235,0.0001011229704168668,4.366332491298721e-05
34626,21954.2,25.90289559061964,9.67537525068727e-05,4.760010323762475e-05
33626,21814.0,28.81666184651092,9.793425548255434e-05,4.860231215557274e-05
32626,21644.6,23.921538412266397,9.620420801819332e-05,4.560585013082556e-05
31626,21453.4,33.58928400472288,9.112261762287407e-05,5.635970401465838e-05
30626,21250.2,29.929249906913192,9.368715857004453e-05,4.6672735882847384e-05
29626,21020.4,25.60937328233882,8.131223082496805e-05,4.090364781661285e-05
28626,20745.4,25.718475847880473,8.283874329352189e-05,3.986231723739339e-05
27626,20436.4,25.89671793848971,6.606745963901034e-05,2.4711059701222266e-05
26626,20105.2,22.399999999787127,6.407281668009998e-05,2.618203808589303e-05
25626,19727.0,16.757088052878427,6.036847975640932e-05,3.370937727689261e-05
24626,19302.4,34.447641427623026,4.954041797946739e-05,3.54437597233287e-05
23626,18801.8,28.930260974248867,4.7301533025588416e-05,3.378058006843573e-05
22626,18210.0,34.11744421846396,5.3855359890579596e-05,4.372272816735995e-05
21626,17561.4,33.1638357246832,4.388214509602781e-05,2.083053158089368e-05
20626,16824.6,64.5712010114201,4.5876788054938165e-05,1.993421374866667e-05
19626,15943.2,33.22288367963358,5.214566592579928e-05,2.4439256445422654e-05
18626,14992.8,47.02935253668995,3.789821621929674e-05,1.8369819868109865e-05
17626,13780.8,52.19348618387381,3.789821621929674e-05,1.8369819868109865e-05
16626,12329.2,94.90921978390963,3.9322961189947e-05,1.7854277309876948e-05
15626,10665.2,137.57238094901723,3.362398130734598e-05,2.391874824349838e-05
14626,8668.4,171.04104770494877,2.3650766512794208e-05,3.871113625746097e-05
13626,6345.8,323.0599944282763,2.9919644383655328e-05,4.9845716317706446e-05
12626,3331.8,232.5402330780572,2.5645409471704566e-05,5.1290818943409125e-05
11626,1030.4,339.2760527947703,2.5645409471704566e-05,5.1290818943409125e-05
10626,264.2,81.22905883980192,2.5645409471704566e-05,5.1290818943409125e-05
9626,121.6,24.556872765073344,2.5645409471704566e-05,5.1290818943409125e-05
8626,55.4,9.264987857520383,2.5645409471704566e-05,5.1290818943409125e-05
7626,38.8,5.9799665550904395,2.5645409471704566e-05,5.1290818943409125e-05
6626,26.2,4.1665333311999335,2.5645409471704566e-05,5.1290818943409125e-05
5626,19.8,4.214261501141094,0.0,0.0
4626,14.8,2.7856776554368223,0.0,0.0
3626,10.6,0.4898979485566304,0.0,0.0
2626,8.2,1.1661903789690597,0.0,0.0
1626,5.8,0.7483314773547898,0.0,0.0
626,4.0,0.6324555320336748,0.0,0.0
