MESSAGES=66626, DATE=2018-04-18 12:29, STEPSIZE=random, ORDER=50, ITERATIONS=2
Number of edges,Largest component size,LCS Standard Deviation, Average Clustering Coefficient, ACC standard deviation
38650,11067.0,3087.0,0.017905717765673942,0.006665111373426926
38700,11078.0,3087.0,0.01793725564769909,0.006659232738722846
38750,11084.0,3086.0,0.01800237390238152,0.006674688454428332
38800,11093.5,3091.5,0.01808027233815867,0.0066413602338428876
38850,11104.0,3091.0,0.01807204316682469,0.006633260584778976
38900,11114.5,3096.5,0.018090446997032234,0.006692880251637476
38950,11119.0,3099.0,0.01809978416496489,0.006702217419570133
39000,11140.5,3088.5,0.018145601837727343,0.00674945983730323
39050,11159.0,3085.0,0.018142541569919585,0.006749757896926296
39100,11182.0,3082.0,0.018209327854435402,0.006746969135375351
39150,11191.0,3083.0,0.01820341857877916,0.006744574752531317
39200,11205.0,3087.0,0.01819844796312258,0.006743505224294388
39250,11214.5,3088.5,0.01821086928160585,0.006742622272070748
39300,11237.5,3088.5,0.01823271489047263,0.00673360197736284
39350,11249.5,3091.5,0.018236757835616617,0.0067689893118611415
39400,11260.0,3090.0,0.018232838326169846,0.006794073539316887
39450,11267.0,3090.0,0.018221673435324666,0.0067838224209703715
39500,11280.0,3083.0,0.018208589574272557,0.006778472889758929
39550,11297.5,3090.5,0.018292475289249058,0.0067725996715844615
39600,11306.0,3092.0,0.018300600795322926,0.0067726464039786095
39650,11321.0,3088.0,0.018331949674419794,0.006811627845418235
39700,11335.5,3095.5,0.01833203360914138,0.00678321688072682
39750,11346.5,3099.5,0.018355782523670094,0.006806965795255545
39800,11354.5,3098.5,0.018366529969625175,0.006819782513667993
39850,11371.0,3087.0,0.018459651089455235,0.006824940679233162
39900,11380.0,3088.0,0.018438626045061274,0.0067972329024768696
39950,11389.0,3089.0,0.018471014595725317,0.006829672336889855
40000,11404.0,3085.0,0.018462880379541788,0.006822555795685361
40050,11415.0,3094.0,0.018553697440705716,0.006867102567802471
40100,11424.5,3097.5,0.0185855397554169,0.006881070809245493
40150,11432.0,3097.0,0.018606998820088483,0.006856632732362555
40200,11443.5,3101.5,0.018609745406371614,0.006866632565768992
40250,11451.0,3100.0,0.018612579595605187,0.006871095034969026
40300,11459.0,3103.0,0.018692462455664145,0.006863356079332996
40350,11465.0,3105.0,0.018729347954808153,0.006821880605091229
40400,11476.5,3109.5,0.018708641372330838,0.00682244244182968
